,level,exp,rocket,glider,friends,likes,GameTime,NumberOfAnnotatedGraffiti,totalAnnotatedGraffiti,Graffiti_avgt,NumberOfDialoguesActivated,totalAnnotatedDialogues,Dialogue_avgt,Age,Gender,Education,General engagement
0,0.0,-0.016,0.0,0.0,1.0,0.12014134275618374,1.0282843244718212,0.8571428571428571,0.6,0.23428254491151754,-0.056338028169014086,-0.2,0.2169917510239193,13,0.0,0.0,4.0
1,0.0,-0.656,0.0,0.0,1.5,0.4734982332155477,1.5255200288482886,-0.2857142857142857,-0.4,0.3138169331168487,1.7464788732394365,1.7,-0.13445678145256965,13,0.0,0.0,4.0
2,0.0,-0.016,0.0,0.0,0.0,-0.5865724381625441,1.0304144462218416,-0.42857142857142855,-0.2,-0.9523407111917871,0.056338028169014086,-0.6,-0.6339257264658479,13,0.0,0.0,3.0
3,0.0,-0.656,0.0,0.0,2.0,0.8268551236749117,0.365654716177953,-0.8571428571428571,-0.8,-0.9523407111917871,3.267605633802817,1.7,6.781915430780175,13,0.0,0.0,2.0
4,0.0,-0.656,0.0,0.0,1.0,0.12014134275618374,-0.6554976702439007,-0.8571428571428571,-0.8,-0.9523407111917871,0.0,0.2,0.21625339781980588,13,0.0,0.0,3.0
5,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-0.20662741766568082,1.4285714285714286,0.2,0.26896877527110674,0.676056338028169,-0.1,0.05966863044625105,13,2.0,0.0,4.0
6,0.0,-0.144,0.0,0.0,1.0,0.3462897526501767,1.4386203882934212,-0.8571428571428571,-0.8,-0.9523407111917871,0.5070422535211268,1.2,0.05091852985638089,13,0.0,0.0,4.0
7,0.0,-0.656,0.0,0.0,1.0,0.12014134275618374,-0.34691115005987555,-0.2857142857142857,-0.4,0.19728240066485883,-0.39436619718309857,0.2,0.5534727824768272,13,0.0,0.0,3.0
8,0.0,-0.016,0.0,0.0,1.5,0.4734982332155477,2.42885044336092,-0.42857142857142855,-0.2,0.04787641146793873,1.408450704225352,1.5,0.3548834408289386,13,0.0,0.0,4.0
9,0.0,-0.656,0.0,0.0,1.0,0.12014134275618374,0.694648286778672,-0.2857142857142857,-0.2,0.053101424752035484,0.5070422535211268,3.8,-0.24407279428050735,13,0.0,0.0,2.0
10,0.0,0.624,0.0,0.0,1.5,1.03886925795053,3.408238335152093,1.1428571428571428,0.8,-0.1204242468799031,2.1971830985915495,3.1,0.07142600205643515,13,2.0,0.0,2.0
11,0.0,0.112,0.0,0.0,2.0,1.0530035335689045,3.5874926405356087,2.7142857142857144,2.0,-0.02292671486891652,1.971830985915493,0.8,-0.0674971282806219,13,2.0,0.0,2.0
12,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,-1.452813427588589,-0.2857142857142857,-0.4,-0.041797021488955845,-0.39436619718309857,-0.6,-0.6339257264658479,13,2.0,0.0,2.0
13,0.0,-0.656,0.0,0.0,0.0,-0.5865724381625441,0.5572877531945369,-0.8571428571428571,-0.8,-0.9523407111917871,0.22535211267605634,0.5,0.5346374377004685,13,0.0,0.0,4.0
14,0.0,0.432,0.0,0.0,1.0,0.26148409893992935,3.127566386076672,-0.42857142857142855,-0.4,0.6613517834190321,1.1830985915492958,1.6,1.1000518652091882,13,0.0,0.0,4.0
15,0.0,-0.656,0.0,0.0,1.5,0.4734982332155477,-0.29656093953805696,-0.7142857142857143,-0.6,-0.9523407111917871,-0.5070422535211268,0.0,1.0970431103088742,14,1.0,1.0,3.0
16,0.0,-0.016,0.0,0.0,1.0,0.4028268551236749,0.28284693413512724,0.0,0.4,-0.06593151905078713,-0.22535211267605634,0.2,0.2789235465689797,13,0.0,0.0,4.0
